experiment_dir,experiment_name,dataset,mode,scheduler,scheduler_ablation,seed,partition_seed,arch_seed,split_protocol,rounds,participation_rate,noise_multiplier,dp_enabled,summary_mode,transfer_package_mode,accounting_releases_per_round,profile_csv,final_accuracy,final_macro_f1,uplink_mb,downlink_mb,time_s,energy_j,epsilon_max,epsilon_mean,num_selected_clients
outputs/palmfl_v8_mnist_mean_only_random_sigma05_seed43_indsplit_trace_20260419_183417,palmfl_v8_mnist_mean_only_random_sigma05_seed43_indsplit_trace_20260419_183417,mnist,Mean-only,random,,43,43,43,independent,15,0.4,0.5,true,mean_only,full,2,data/mobilebandwidth/real_mobile_profiles.csv,0.5889062499999999,0.4822934418916702,0.00751495361328125,0.0,34.47684860117394,7.828778636455535,76.71684254649067,56.36627465362742,4
outputs/palmfl_v8_mnist_mean_only_random_sigma05_seed44_indsplit_trace_20260419_190522,palmfl_v8_mnist_mean_only_random_sigma05_seed44_indsplit_trace_20260419_190522,mnist,Mean-only,random,,44,44,44,independent,15,0.4,0.5,true,mean_only,full,2,data/mobilebandwidth/real_mobile_profiles.csv,0.50890625,0.38354618698358534,0.00751495361328125,0.0,10.329531702575636,6.665153591632843,76.71684254649067,56.97356264407981,4
outputs/palmfl_v8_mnist_stats_transfer_mobile_no_deficit_sigma05_seed42_indsplit_trace_20260419_173136,palmfl_v8_mnist_stats_transfer_mobile_no_deficit_sigma05_seed42_indsplit_trace_20260419_173136,mnist,PALM-transfer,mobile,no_deficit,42,42,42,independent,15,0.4,0.5,true,full,full,3,data/mobilebandwidth/real_mobile_profiles.csv,0.51078125,0.4146524043753743,0.01483917236328125,0.01499176025390625,23.438073888302828,5.229273460388184,146.196004342964,81.30613402832812,4
outputs/palmfl_v8_mnist_stats_transfer_mobile_no_deficit_sigma05_seed43_indsplit_trace_20260419_184919,palmfl_v8_mnist_stats_transfer_mobile_no_deficit_sigma05_seed43_indsplit_trace_20260419_184919,mnist,PALM-transfer,mobile,no_deficit,43,43,43,independent,15,0.4,0.5,true,full,full,3,data/mobilebandwidth/real_mobile_profiles.csv,0.5371874999999999,0.4348779497668147,0.01483917236328125,0.01499176025390625,15.795811362822905,5.733960887908935,137.93356943375483,81.22864733124788,4
outputs/palmfl_v8_mnist_stats_transfer_mobile_no_deficit_sigma05_seed44_indsplit_trace_20260419_192128,palmfl_v8_mnist_stats_transfer_mobile_no_deficit_sigma05_seed44_indsplit_trace_20260419_192128,mnist,PALM-transfer,mobile,no_deficit,44,44,44,independent,15,0.4,0.5,true,full,full,3,data/mobilebandwidth/real_mobile_profiles.csv,0.46843749999999995,0.357254134491086,0.01483917236328125,0.01499176025390625,10.549374023008719,7.078469184875488,137.93356943375483,80.87979515432538,4
outputs/palmfl_v8_mnist_stats_transfer_mobile_no_noise_seed42_indsplit_trace_20260419_164911,palmfl_v8_mnist_stats_transfer_mobile_no_noise_seed42_indsplit_trace_20260419_164911,mnist,PALM-transfer-no-noise,mobile,,42,42,42,independent,15,0.4,0.0,false,full,full,3,data/mobilebandwidth/real_mobile_profiles.csv,0.53359375,0.43166665751487016,0.01483917236328125,0.01499176025390625,23.438073888302828,5.229273460388184,0.0,0.0,4
outputs/palmfl_v8_mnist_stats_transfer_mobile_no_noise_seed43_indsplit_trace_20260419_184010,palmfl_v8_mnist_stats_transfer_mobile_no_noise_seed43_indsplit_trace_20260419_184010,mnist,PALM-transfer-no-noise,mobile,,43,43,43,independent,15,0.4,0.0,false,full,full,3,data/mobilebandwidth/real_mobile_profiles.csv,0.5426562500000001,0.4389287350699306,0.01483917236328125,0.01499176025390625,7.018688102431099,5.039505064010621,0.0,0.0,4
outputs/palmfl_v8_mnist_stats_transfer_mobile_no_noise_seed44_indsplit_trace_20260419_191147,palmfl_v8_mnist_stats_transfer_mobile_no_noise_seed44_indsplit_trace_20260419_191147,mnist,PALM-transfer-no-noise,mobile,,44,44,44,independent,15,0.4,0.0,false,full,full,3,data/mobilebandwidth/real_mobile_profiles.csv,0.48875000000000013,0.3781605515629053,0.01483917236328125,0.01499176025390625,23.438073888302828,3.162307731628418,0.0,0.0,4
outputs/palmfl_v8_mnist_stats_transfer_mobile_sigma05_seed42_indsplit_trace_20260419_000947,palmfl_v8_mnist_stats_transfer_mobile_sigma05_seed42_indsplit_trace_20260419_000947,mnist,PALM-transfer,mobile,,42,42,42,independent,15,0.4,0.5,true,full,full,0,data/mobilebandwidth/real_mobile_profiles.csv,0.53296875,0.4246794359758496,0.01483917236328125,0.01499176025390625,23.438073888302828,7.8191678485870355,146.196004342964,81.28104177152711,4
outputs/palmfl_v8_mnist_stats_transfer_mobile_sigma05_seed43_indsplit_trace_20260419_003412,palmfl_v8_mnist_stats_transfer_mobile_sigma05_seed43_indsplit_trace_20260419_003412,mnist,PALM-transfer,mobile,,43,43,43,independent,15,0.4,0.5,true,full,full,0,data/mobilebandwidth/real_mobile_profiles.csv,0.5371874999999999,0.4348779497668147,0.01483917236328125,0.01499176025390625,15.795811362822905,5.733960887908935,137.93356943375483,81.22864733124788,4
outputs/palmfl_v8_mnist_stats_transfer_mobile_sigma05_seed44_indsplit_trace_20260419_010004,palmfl_v8_mnist_stats_transfer_mobile_sigma05_seed44_indsplit_trace_20260419_010004,mnist,PALM-transfer,mobile,,44,44,44,independent,15,0.4,0.5,true,full,full,0,data/mobilebandwidth/real_mobile_profiles.csv,0.46843749999999995,0.357254134491086,0.01483917236328125,0.01499176025390625,10.549374023008719,7.078469184875488,137.93356943375483,80.87979515432538,4
outputs/palmfl_v8_mnist_stats_transfer_random_no_deficit_sigma05_seed42_indsplit_trace_20260419_174544,palmfl_v8_mnist_stats_transfer_random_no_deficit_sigma05_seed42_indsplit_trace_20260419_174544,mnist,PALM-transfer,random,no_deficit,42,42,42,independent,15,0.4,0.5,true,full,full,3,data/mobilebandwidth/real_mobile_profiles.csv,0.55140625,0.4498909056186676,0.01483917236328125,0.01499176025390625,24.051599008065683,5.813370676040649,95.015760009536,76.04376034443574,4
outputs/palmfl_v8_mnist_stats_transfer_random_no_deficit_sigma05_seed43_indsplit_trace_20260419_185231,palmfl_v8_mnist_stats_transfer_random_no_deficit_sigma05_seed43_indsplit_trace_20260419_185231,mnist,PALM-transfer,random,no_deficit,43,43,43,independent,15,0.4,0.5,true,full,full,3,data/mobilebandwidth/real_mobile_profiles.csv,0.59578125,0.48354696333408353,0.01483917236328125,0.01499176025390625,35.221206418423314,8.001147473335266,103.8677440880733,75.64042888808177,4
outputs/palmfl_v8_mnist_stats_transfer_random_no_deficit_sigma05_seed44_indsplit_trace_20260419_192451,palmfl_v8_mnist_stats_transfer_random_no_deficit_sigma05_seed44_indsplit_trace_20260419_192451,mnist,PALM-transfer,random,no_deficit,44,44,44,independent,15,0.4,0.5,true,full,full,3,data/mobilebandwidth/real_mobile_profiles.csv,0.5175,0.39448113143444063,0.01483917236328125,0.01499176025390625,10.549374023008719,6.810024294853211,103.8677440880733,76.38420173984602,4
outputs/palmfl_v8_mnist_stats_transfer_random_sigma05_seed42_indsplit_trace_20260419_001348,palmfl_v8_mnist_stats_transfer_random_sigma05_seed42_indsplit_trace_20260419_001348,mnist,PALM-transfer,random,,42,42,42,independent,15,0.4,0.5,true,full,full,0,data/mobilebandwidth/real_mobile_profiles.csv,0.5701562499999999,0.45952827036380767,0.01483917236328125,0.01499176025390625,24.051599008065683,5.813370676040649,95.015760009536,76.04376034443574,4
outputs/palmfl_v8_mnist_stats_transfer_random_sigma05_seed43_indsplit_trace_20260419_003749,palmfl_v8_mnist_stats_transfer_random_sigma05_seed43_indsplit_trace_20260419_003749,mnist,PALM-transfer,random,,43,43,43,independent,15,0.4,0.5,true,full,full,0,data/mobilebandwidth/real_mobile_profiles.csv,0.59578125,0.48354696333408353,0.01483917236328125,0.01499176025390625,35.221206418423314,8.001147473335266,103.8677440880733,75.64042888808177,4
outputs/palmfl_v8_mnist_stats_transfer_random_sigma05_seed44_indsplit_trace_20260419_010425,palmfl_v8_mnist_stats_transfer_random_sigma05_seed44_indsplit_trace_20260419_010425,mnist,PALM-transfer,random,,44,44,44,independent,15,0.4,0.5,true,full,full,0,data/mobilebandwidth/real_mobile_profiles.csv,0.5175,0.39448113143444063,0.01483917236328125,0.01499176025390625,10.549374023008719,6.810024294853211,103.8677440880733,76.38420173984602,4
outputs/palmfl_v8_mnist_stats_upload_only_no_deficit_sigma05_seed42_indsplit_trace_20260419_171717,palmfl_v8_mnist_stats_upload_only_no_deficit_sigma05_seed42_indsplit_trace_20260419_171717,mnist,Stats-only,mobile,no_deficit,42,42,42,independent,15,0.4,0.5,true,full,full,3,data/mobilebandwidth/real_mobile_profiles.csv,0.53734375,0.44244722593575714,0.01483917236328125,0.0,22.942770788398448,5.118115802764892,146.196004342964,81.70868122332254,4
outputs/palmfl_v8_mnist_stats_upload_only_no_deficit_sigma05_seed43_indsplit_trace_20260419_184621,palmfl_v8_mnist_stats_upload_only_no_deficit_sigma05_seed43_indsplit_trace_20260419_184621,mnist,Stats-only,mobile,no_deficit,43,43,43,independent,15,0.4,0.5,true,full,full,3,data/mobilebandwidth/real_mobile_profiles.csv,0.53,0.4210119364783168,0.01483917236328125,0.0,15.466542502838921,5.715352203845978,137.93356943375483,81.12793770966327,4
outputs/palmfl_v8_mnist_stats_upload_only_no_deficit_sigma05_seed44_indsplit_trace_20260419_191813,palmfl_v8_mnist_stats_upload_only_no_deficit_sigma05_seed44_indsplit_trace_20260419_191813,mnist,Stats-only,mobile,no_deficit,44,44,44,independent,15,0.4,0.5,true,full,full,3,data/mobilebandwidth/real_mobile_profiles.csv,0.46312499999999995,0.35323032923042774,0.01483917236328125,0.0,10.32955320644748,6.928381374359131,137.93356943375483,81.38357739372306,4
outputs/palmfl_v8_mnist_stats_upload_only_no_noise_seed42_indsplit_trace_20260419_163805,palmfl_v8_mnist_stats_upload_only_no_noise_seed42_indsplit_trace_20260419_163805,mnist,Stats-only-no-noise,mobile,,42,42,42,independent,15,0.4,0.0,false,full,full,3,data/mobilebandwidth/real_mobile_profiles.csv,0.53328125,0.43484613467007877,0.01483917236328125,0.0,22.942770788398448,5.296931754589081,0.0,0.0,4
outputs/palmfl_v8_mnist_stats_upload_only_no_noise_seed43_indsplit_trace_20260419_183711,palmfl_v8_mnist_stats_upload_only_no_noise_seed43_indsplit_trace_20260419_183711,mnist,Stats-only-no-noise,mobile,,43,43,43,independent,15,0.4,0.0,false,full,full,3,data/mobilebandwidth/real_mobile_profiles.csv,0.5510937499999999,0.44076068978756666,0.01483917236328125,0.0,15.466542502838921,5.715352203845978,0.0,0.0,4
outputs/palmfl_v8_mnist_stats_upload_only_no_noise_seed44_indsplit_trace_20260419_190841,palmfl_v8_mnist_stats_upload_only_no_noise_seed44_indsplit_trace_20260419_190841,mnist,Stats-only-no-noise,mobile,,44,44,44,independent,15,0.4,0.0,false,full,full,3,data/mobilebandwidth/real_mobile_profiles.csv,0.45515625000000004,0.34232807643711566,0.01483917236328125,0.0,10.32955320644748,6.928381374359131,0.0,0.0,4
outputs/palmfl_v8_mnist_stats_upload_only_seed42_indsplit_trace_20260419_000532,palmfl_v8_mnist_stats_upload_only_seed42_indsplit_trace_20260419_000532,mnist,Stats-only,mobile,,42,42,42,independent,15,0.4,0.5,true,full,full,0,data/mobilebandwidth/real_mobile_profiles.csv,0.5546875,0.45685405302792786,0.01483917236328125,0.0,22.942770788398448,5.29693175458908,146.196004342964,81.63516063710155,4
outputs/palmfl_v8_mnist_stats_upload_only_seed43_indsplit_trace_20260419_003055,palmfl_v8_mnist_stats_upload_only_seed43_indsplit_trace_20260419_003055,mnist,Stats-only,mobile,,43,43,43,independent,15,0.4,0.5,true,full,full,0,data/mobilebandwidth/real_mobile_profiles.csv,0.53,0.4210119364783168,0.01483917236328125,0.0,15.466542502838921,5.715352203845978,137.93356943375483,81.12793770966327,4
outputs/palmfl_v8_mnist_stats_upload_only_seed44_indsplit_trace_20260419_005603,palmfl_v8_mnist_stats_upload_only_seed44_indsplit_trace_20260419_005603,mnist,Stats-only,mobile,,44,44,44,independent,15,0.4,0.5,true,full,full,0,data/mobilebandwidth/real_mobile_profiles.csv,0.46312499999999995,0.35323032923042774,0.01483917236328125,0.0,10.32955320644748,6.928381374359131,137.93356943375483,81.38357739372306,4
